train_id,route,distance_miles,weather_condition,cargo_weight_tons,scheduled_duration_hours,actual_duration_hours,crew_experience_years,locomotive_age_years,maintenance_score,delayed
TRAIN-4450,Denver-LA,942,Fog,3722,65,70.64252523296368,7.0,9,99.03632509322875,1
TRAIN-4451,Chicago-Seattle,751,Fog,2277,83,82.88292091979116,14.0,11,77.43160210171477,0
TRAIN-4452,Chicago-Seattle,1763,Snow,6246,65,79.01232844399513,8.0,8,71.6832594470195,1
TRAIN-4453,Texas-Portland,1640,Fog,6093,53,63.31588708299716,21.0,29,94.80635524673835,1
TRAIN-4454,Texas-Portland,1043,Clear,6078,78,77.67269882278958,1.0,2,83.93482393523549,0
TRAIN-4455,Denver-LA,1213,Snow,3466,33,42.22803738915224,7.0,26,63.05017049719427,1
TRAIN-4456,Denver-LA,1687,Fog,6732,68,79.63519851616607,20.0,18,,1
TRAIN-4457,Denver-LA,960,Snow,5242,36,42.570116046320216,9.0,9,94.8368671104456,1
TRAIN-4458,Denver-LA,1648,Rain,4439,44,45.85773404800538,22.0,16,77.28245442091722,0
TRAIN-4459,Texas-Portland,1687,Snow,6159,68,80.64065516832515,21.0,5,79.57035017361024,1
TRAIN-4460,Chicago-Seattle,1100,Snow,6733,24,34.81769765858219,9.0,15,,1
TRAIN-4461,Texas-Portland,1812,Rain,6382,53,61.06342446628372,23.0,20,83.82682938300965,1
TRAIN-4462,Texas-Portland,1952,Rain,5739,65,74.52225499865627,2.0,2,91.2308491525362,1
TRAIN-4463,Chicago-Seattle,1923,Fog,6684,66,77.26029053139501,22.0,17,60.88647977680931,1
TRAIN-4464,Denver-LA,1564,Clear,6736,36,43.55948875668586,12.0,10,,1
TRAIN-4465,Denver-LA,891,Clear,1804,46,43.92426782546833,13.0,26,60.60166649973935,0
TRAIN-4466,Chicago-Seattle,667,Clear,2420,25,23.861304032578534,13.0,9,84.98971081441127,0
TRAIN-4467,Chicago-Seattle,811,Snow,3718,24,28.561352563430226,9.0,24,90.69056858250715,1
TRAIN-4468,Texas-Portland,1784,Rain,3970,30,32.842780731231926,18.0,5,61.37557174966945,1
TRAIN-4469,Chicago-Seattle,1670,Rain,6910,40,52.256482494359325,17.0,26,68.72776292301803,1
TRAIN-4470,Denver-LA,1220,Clear,2342,36,32.25930443051733,4.0,19,99.8410973620789,0
TRAIN-4471,Chicago-Seattle,743,Snow,2506,33,40.59944931625846,16.0,21,68.41621969474389,1
TRAIN-4472,Chicago-Seattle,1037,Rain,6725,26,33.75280776592554,18.0,17,67.8078039737252,1
TRAIN-4473,Chicago-Seattle,1071,Snow,5093,40,45.93301687502409,16.0,25,81.7704737578994,1
TRAIN-4474,Denver-LA,921,Fog,5807,90,100.77562781431355,22.0,16,66.86140270699299,1
TRAIN-4475,Chicago-Seattle,1847,Snow,3912,54,59.700181737208545,9.0,20,68.01616913175823,1
TRAIN-4476,Denver-LA,868,Snow,2702,42,47.20615658386806,12.0,12,89.4653162754413,1
TRAIN-4477,Denver-LA,859,Fog,3957,52,54.610440864789375,7.0,5,94.61804151340837,1
TRAIN-4478,Chicago-Seattle,1378,Rain,6356,61,68.97627195714894,10.0,7,74.20050461866475,1
TRAIN-4479,Denver-LA,1672,Snow,5869,38,47.61494593827801,8.0,23,73.98622311484391,1
TRAIN-4480,Texas-Portland,1410,Snow,2655,58,61.82544517835253,22.0,28,78.69714070297931,1
TRAIN-4481,Chicago-Seattle,1961,Clear,6734,88,92.85399208212723,16.0,25,95.05230978609933,1
TRAIN-4482,Texas-Portland,1142,Clear,3766,57,60.93242040285078,2.0,26,70.15548536109621,1
TRAIN-4483,Chicago-Seattle,576,Fog,4951,94,105.0827612975176,18.0,7,97.68454396016712,1
TRAIN-4484,Texas-Portland,729,Snow,2893,24,28.46023568791163,3.0,6,94.42632380229924,1
TRAIN-4485,Texas-Portland,1571,Clear,5851,70,75.39218000817564,19.0,9,60.633985760084585,1
TRAIN-4486,Chicago-Seattle,681,Clear,1487,53,50.26118564526085,18.0,17,80.29332213300557,0
TRAIN-4487,Denver-LA,1708,Fog,1383,57,53.91723749396135,21.0,13,66.10954519414545,0
TRAIN-4488,Denver-LA,1311,Clear,2892,68,66.00411474449253,9.0,3,81.12223331870211,0
TRAIN-4489,Chicago-Seattle,1699,Snow,5921,41,61.42469488063312,1.0,16,75.91532693638813,1
TRAIN-4490,Chicago-Seattle,564,Fog,4410,49,54.69167345898733,12.0,16,72.16849180453914,1
TRAIN-4491,Chicago-Seattle,1306,Snow,1343,43,43.43687357452979,1.0,14,61.75703649457249,0
TRAIN-4492,Denver-LA,833,Rain,6990,49,63.56436712488728,13.0,4,87.61677307936759,1
TRAIN-4493,Chicago-Seattle,1693,Clear,1844,58,57.312599932033564,7.0,16,96.22924489540482,0
TRAIN-4494,Chicago-Seattle,1935,Clear,7399,62,62.67381407680481,13.0,16,92.61961606557543,0
TRAIN-4495,Chicago-Seattle,645,Snow,6586,25,35.82532155909239,17.0,26,,1
TRAIN-4496,Texas-Portland,993,Snow,2520,37,42.57400573582465,12.0,6,76.40427456761455,1
TRAIN-4497,Chicago-Seattle,1526,Fog,7131,40,52.39968126128218,11.0,22,91.42503173674115,1
TRAIN-4498,Chicago-Seattle,609,Fog,2320,39,38.06658116136419,21.0,20,63.79419965976043,0
TRAIN-4499,Denver-LA,1318,Snow,6985,83,91.72644890076917,1.0,21,67.60476742365708,1
TRAIN-4500,Chicago-Seattle,1602,Clear,4910,51,54.41496598854463,10.0,21,80.70689175186212,1
TRAIN-4501,Denver-LA,1055,Fog,6207,91,102.27146747944084,1.0,19,93.91583140389854,1
TRAIN-4502,Chicago-Seattle,1919,Snow,2998,91,97.47248661668793,14.0,13,79.5764013739499,1
TRAIN-4503,Texas-Portland,803,Clear,3752,77,82.81478075204156,22.0,19,89.5963074559624,1
TRAIN-4504,Denver-LA,1369,Fog,7054,75,85.08826350746223,6.0,11,70.80089938723378,1
TRAIN-4505,Texas-Portland,633,Snow,5650,83,97.00427373540666,,20,61.08891094267336,1
TRAIN-4506,Denver-LA,1013,Clear,2911,90,89.89802589468223,2.0,12,84.85957558737567,0
TRAIN-4507,Denver-LA,1515,Snow,1945,44,49.59897430885385,,7,78.80914483185194,1
TRAIN-4508,Texas-Portland,1157,Clear,6434,37,40.60835753523097,13.0,16,92.34625851137415,1
TRAIN-4509,Chicago-Seattle,986,Snow,6301,24,32.60083234820937,15.0,22,76.99596764987413,1
TRAIN-4510,Denver-LA,694,Snow,5692,67,77.84433757109352,3.0,26,81.14455598714801,1
TRAIN-4511,Texas-Portland,1183,Fog,1401,40,40.24813398894732,17.0,29,77.51563426153234,0
TRAIN-4512,Texas-Portland,1918,Rain,4573,60,66.6791600138263,2.0,24,67.06614781257167,1
TRAIN-4513,Chicago-Seattle,1605,Snow,6420,92,105.8680990410899,6.0,6,91.33470906705136,1
TRAIN-4514,Denver-LA,1172,Snow,1272,68,69.43802231237488,22.0,12,80.52062369450813,0
TRAIN-4515,Chicago-Seattle,743,Snow,5963,62,69.6565835527233,19.0,20,91.56566907497734,1
TRAIN-4516,Chicago-Seattle,1670,Clear,3562,31,31.22575735554475,14.0,16,92.34301229786689,0
TRAIN-4517,Chicago-Seattle,1043,Clear,1724,35,28.10821712323513,3.0,9,66.89893863988414,0
TRAIN-4518,Denver-LA,1246,Clear,1338,39,35.235761219156515,21.0,19,75.38461668268945,0
TRAIN-4519,Denver-LA,642,Rain,3821,67,74.56829484352367,11.0,21,90.87196529576634,1
TRAIN-4520,Texas-Portland,1518,Fog,3012,80,89.48822036113278,20.0,24,80.59612061088444,1
TRAIN-4521,Texas-Portland,1289,Clear,5058,83,86.17883749798793,18.0,26,83.56302051489271,1
TRAIN-4522,Texas-Portland,1371,Fog,5614,81,88.41986674550327,7.0,28,63.47014149832993,1
TRAIN-4523,Chicago-Seattle,1957,Clear,2456,56,54.45789542714248,4.0,22,75.83306897461594,0
TRAIN-4524,Texas-Portland,918,Fog,7672,61,75.44617131178433,18.0,6,79.71552694560046,1
TRAIN-4525,Texas-Portland,1380,Fog,4646,49,51.21916650850462,8.0,24,84.67161452344502,1
TRAIN-4526,Denver-LA,651,Clear,6460,92,96.79568194694068,10.0,11,90.89473307888676,1
TRAIN-4527,Chicago-Seattle,536,Fog,2563,84,86.8843250827185,21.0,15,,1
TRAIN-4528,Chicago-Seattle,1623,Clear,7827,42,53.96676896199462,17.0,21,85.42062324124853,1
TRAIN-4529,Chicago-Seattle,1243,Fog,1388,95,88.78838835543473,5.0,7,81.05428038217845,0
TRAIN-4530,Chicago-Seattle,1281,Rain,6076,55,64.05843863690797,2.0,24,81.68059155421022,1
TRAIN-4531,Texas-Portland,910,Clear,5050,35,36.729015398993376,19.0,29,81.68378737731783,0
TRAIN-4532,Texas-Portland,1782,Clear,3909,50,48.4589434733263,6.0,4,60.01459385751962,0
TRAIN-4533,Texas-Portland,562,Rain,7528,73,80.89523574299186,13.0,21,87.41372964121105,1
TRAIN-4534,Denver-LA,1459,Fog,5480,43,50.751075858095746,20.0,14,93.33750888971868,1
TRAIN-4535,Denver-LA,918,Clear,1104,79,74.0365039333574,10.0,25,,0
TRAIN-4536,Chicago-Seattle,539,Snow,5678,79,93.01050910768637,4.0,12,,1
TRAIN-4537,Chicago-Seattle,1204,Clear,7809,84,95.04741912245605,19.0,9,71.24933719136257,1
TRAIN-4538,Chicago-Seattle,1996,Fog,3030,95,101.51710643502435,17.0,24,81.82007358443163,1
TRAIN-4539,Chicago-Seattle,1065,Snow,4187,30,36.764845791099106,8.0,11,96.3376782975929,1
TRAIN-4540,Denver-LA,1696,Fog,1426,41,41.38368266175074,7.0,23,98.24006073798937,0
TRAIN-4541,Chicago-Seattle,1004,Clear,4168,58,61.34324892905671,3.0,26,96.30003492289381,1
TRAIN-4542,Chicago-Seattle,1163,Rain,5021,85,83.78476442821508,21.0,11,66.55130763758122,0
TRAIN-4543,Denver-LA,1117,Rain,5444,65,68.01940522249552,6.0,5,,1
TRAIN-4544,Denver-LA,645,Rain,6247,82,89.09055056486835,18.0,2,86.08087828751707,1
TRAIN-4545,Chicago-Seattle,1532,Clear,4648,65,70.77543110820706,15.0,16,65.51416922377487,1
TRAIN-4546,Texas-Portland,1311,Clear,1252,30,29.991189715757777,4.0,3,93.24478723615809,0
TRAIN-4547,Chicago-Seattle,1716,Clear,7402,89,98.08782878026281,23.0,24,84.57522081312733,1
TRAIN-4548,Denver-LA,1933,Rain,1576,53,52.4967114076042,3.0,3,72.77505282945478,0
TRAIN-4549,Chicago-Seattle,1669,Rain,4211,93,96.74686791612893,19.0,22,90.19111435805064,1
TRAIN-4550,Texas-Portland,999,Fog,5130,32,36.91524625009575,3.0,5,85.07562044610953,1
TRAIN-4551,Denver-LA,980,Clear,7768,91,102.00607773903131,4.0,27,74.88623655070133,1
TRAIN-4552,Denver-LA,1657,Fog,1606,58,53.523544669060804,10.0,3,95.44107703605297,0
TRAIN-4553,Denver-LA,568,Rain,2369,55,59.67362446600217,4.0,29,82.43386064694333,1
TRAIN-4554,Texas-Portland,1510,Clear,4485,56,52.84837570252061,12.0,3,67.47224474486804,0
TRAIN-4555,Texas-Portland,1595,Clear,2088,42,40.92869183339955,10.0,12,64.18516447514011,0
TRAIN-4556,Texas-Portland,1595,Clear,2932,61,59.05403306782306,3.0,14,61.03144064457396,0
TRAIN-4557,Texas-Portland,1855,Fog,5272,44,45.58197541769253,3.0,2,65.08859655851722,0
TRAIN-4558,Texas-Portland,1099,Fog,3047,77,77.79036797426562,15.0,17,65.00634954548144,0
TRAIN-4559,Chicago-Seattle,1712,Rain,7218,36,42.80232541284635,19.0,8,72.69032820055804,1
TRAIN-4560,Texas-Portland,691,Fog,4536,77,83.88634467839402,14.0,15,86.87051842776162,1
TRAIN-4561,Chicago-Seattle,1220,Rain,1471,91,87.29493899510697,6.0,4,80.40233835146614,0
TRAIN-4562,Chicago-Seattle,692,Fog,1419,85,85.26312468334717,18.0,3,97.00861769976234,0
TRAIN-4563,Texas-Portland,1332,Rain,5241,26,36.658008768958,16.0,14,86.3076960344513,1
TRAIN-4564,Chicago-Seattle,1697,Snow,5052,43,45.48918154072191,10.0,3,63.891071082995246,1
TRAIN-4565,Chicago-Seattle,913,Clear,5195,57,57.495696545660905,16.0,3,74.88882275421072,0
TRAIN-4566,Chicago-Seattle,1336,Rain,5370,90,95.60312652632294,10.0,20,87.66754111472913,1
TRAIN-4567,Chicago-Seattle,1554,Clear,4011,60,63.19201125641193,16.0,23,81.7152794364338,1
TRAIN-4568,Denver-LA,1101,Fog,6114,24,31.867794200684354,10.0,27,72.43723839643356,1
TRAIN-4569,Texas-Portland,685,Snow,7226,55,68.47197157598808,5.0,7,76.79023362911283,1
TRAIN-4570,Texas-Portland,1412,Snow,6712,76,85.87390265163053,21.0,8,99.68063048207559,1
TRAIN-4571,Denver-LA,837,Clear,6306,71,77.24748387723649,17.0,18,84.22887851696856,1
TRAIN-4572,Denver-LA,1466,Clear,5338,94,100.06620006176851,12.0,9,70.49954318125123,1
TRAIN-4573,Denver-LA,1548,Snow,7460,33,49.60364006766135,,11,65.22945984234062,1
TRAIN-4574,Chicago-Seattle,1289,Snow,1169,56,58.26466696937062,7.0,20,71.1157990561825,1
TRAIN-4575,Denver-LA,1293,Snow,2635,54,60.14608408617301,3.0,23,85.23562188483194,1
TRAIN-4576,Chicago-Seattle,1402,Rain,2901,26,28.13133618039882,9.0,15,84.27629427613724,1
TRAIN-4577,Chicago-Seattle,897,Rain,5554,39,46.1970592567917,13.0,15,80.13976377635589,1
TRAIN-4578,Chicago-Seattle,535,Snow,4557,74,84.45976031314571,15.0,16,86.52296386200258,1
TRAIN-4579,Denver-LA,975,Clear,2297,82,75.68613345600212,20.0,7,64.75696558408671,0
TRAIN-4580,Chicago-Seattle,1367,Clear,1250,37,31.438082897722992,15.0,16,94.40778293487357,0
TRAIN-4581,Denver-LA,1896,Clear,5999,94,100.4079631194953,19.0,28,64.98292345735383,1
TRAIN-4582,Chicago-Seattle,1104,Snow,6870,48,57.704565870126586,8.0,11,63.16987003032815,1
TRAIN-4583,Texas-Portland,1484,Fog,2638,61,64.15972599348157,15.0,18,67.14828570137742,1
TRAIN-4584,Texas-Portland,536,Snow,3448,78,80.91441171906102,7.0,9,74.35251788438505,1
TRAIN-4585,Texas-Portland,933,Snow,4929,43,51.90491590289298,9.0,14,85.38179566868084,1
TRAIN-4586,Denver-LA,1702,Rain,1635,95,95.18193469558824,4.0,23,74.22088069832566,0
TRAIN-4587,Denver-LA,1041,Clear,6970,70,82.58376079158701,19.0,16,86.11284032892188,1
TRAIN-4588,Denver-LA,1647,Clear,7978,33,42.02648291244231,24.0,1,98.05261683491213,1
TRAIN-4589,Texas-Portland,1402,Fog,2315,51,51.86805837807076,2.0,6,62.39004718491524,0
TRAIN-4590,Denver-LA,670,Snow,2642,38,37.479352557335424,3.0,28,81.16661788506998,0
TRAIN-4591,Texas-Portland,750,Snow,3882,26,28.999670979733214,18.0,8,63.18177263237571,1
TRAIN-4592,Chicago-Seattle,1007,Snow,3807,40,42.4491639877423,7.0,3,66.42900906242018,1
TRAIN-4593,Texas-Portland,1212,Rain,4582,70,80.06035504002374,18.0,6,89.43198407645596,1
TRAIN-4594,Texas-Portland,830,Clear,3375,78,83.73306548174936,23.0,7,94.49299880718571,1
TRAIN-4595,Chicago-Seattle,1069,Clear,4337,42,44.69750684541343,7.0,1,98.80553481710383,1
TRAIN-4596,Chicago-Seattle,1254,Snow,5559,30,43.83413579283405,17.0,23,62.47890670259547,1
TRAIN-4597,Texas-Portland,973,Clear,3663,63,60.20383316364418,9.0,20,61.423597792658654,0
TRAIN-4598,Denver-LA,574,Rain,2352,71,78.3684046267276,9.0,16,78.21641875427254,1
TRAIN-4599,Denver-LA,778,Snow,3564,25,30.430714020596596,23.0,1,82.45341156216335,1
TRAIN-4600,Denver-LA,1140,Clear,7054,35,42.49556385968689,3.0,14,76.49169503726448,1
TRAIN-4601,Denver-LA,1169,Clear,7528,38,48.97837630035513,19.0,2,76.16475070380298,1
TRAIN-4602,Denver-LA,1051,Snow,1099,45,50.12182548788863,15.0,22,72.6030998148537,1
TRAIN-4603,Texas-Portland,1495,Snow,3237,73,79.12695551756852,9.0,23,74.14577757077825,1
TRAIN-4604,Chicago-Seattle,1727,Snow,1224,63,61.10468494844179,14.0,18,72.57170620095717,0
TRAIN-4605,Texas-Portland,1455,Clear,1361,29,26.66813778669929,13.0,26,79.09184915018518,0
TRAIN-4606,Denver-LA,1056,Rain,7930,81,91.883058622272,13.0,26,84.33614537809382,1
TRAIN-4607,Texas-Portland,1826,Rain,5169,38,45.98415432624496,2.0,25,78.80438050900425,1
TRAIN-4608,Denver-LA,1953,Fog,7224,28,39.15547624724766,3.0,10,60.68773487471266,1
TRAIN-4609,Chicago-Seattle,1198,Clear,3265,87,85.94396342981864,12.0,16,86.39768460066315,0
TRAIN-4610,Denver-LA,763,Rain,5492,93,101.15835914787117,2.0,15,90.1571340324586,1
TRAIN-4611,Denver-LA,586,Rain,4233,71,70.76277730091076,2.0,13,94.50284926910815,0
TRAIN-4612,Texas-Portland,1842,Clear,2815,25,30.841717144297075,17.0,26,71.08195133425072,1
TRAIN-4613,Denver-LA,974,Fog,1991,57,57.6279871015374,24.0,22,61.03495903655541,0
TRAIN-4614,Chicago-Seattle,1938,Fog,1971,64,63.710049007611175,20.0,12,90.04564534019634,0
TRAIN-4615,Texas-Portland,723,Snow,1010,33,32.961690573037984,19.0,11,82.94095441965663,0
TRAIN-4616,Texas-Portland,1522,Clear,6844,72,79.76451088434426,12.0,2,65.3066438898842,1
TRAIN-4617,Chicago-Seattle,1581,Clear,4413,71,74.46481635777808,14.0,4,77.03305838626993,1
TRAIN-4618,Chicago-Seattle,1614,Fog,3046,65,65.45364247488897,3.0,29,90.27667973789718,0
TRAIN-4619,Chicago-Seattle,578,Snow,7746,55,69.32727801717078,9.0,29,97.59073312471688,1
TRAIN-4620,Chicago-Seattle,731,Clear,6605,24,32.87120249519561,5.0,3,70.75777355867625,1
TRAIN-4621,Texas-Portland,1323,Fog,6649,50,62.30850288613083,2.0,10,73.19507335795095,1
TRAIN-4622,Chicago-Seattle,1572,Fog,4140,73,76.69869889433416,7.0,5,,1
TRAIN-4623,Chicago-Seattle,817,Snow,6446,85,97.39550988044593,12.0,4,99.80425762224587,1
TRAIN-4624,Chicago-Seattle,877,Fog,6458,47,53.23253969093103,3.0,15,69.41343783403741,1
TRAIN-4625,Chicago-Seattle,1822,Snow,1732,63,74.23818901081133,1.0,17,77.070271868058,1
TRAIN-4626,Denver-LA,1991,Fog,6091,87,100.04618260219,22.0,9,77.43975539249774,1
TRAIN-4627,Denver-LA,1812,Clear,4476,37,41.257168157835125,3.0,25,91.96284139553376,1
TRAIN-4628,Chicago-Seattle,504,Fog,2885,25,30.35633942114299,2.0,25,83.25425362072033,1
TRAIN-4629,Denver-LA,1872,Rain,2149,26,25.93905778279913,15.0,1,87.41100367019274,0
TRAIN-4630,Texas-Portland,650,Rain,4756,91,95.15005456847236,9.0,18,67.82989894673635,1
TRAIN-4631,Chicago-Seattle,1457,Rain,2390,84,86.45377957744833,14.0,26,,1
TRAIN-4632,Denver-LA,1929,Rain,5665,26,30.12115376083765,22.0,8,93.36069329246142,1
TRAIN-4633,Chicago-Seattle,1371,Clear,3146,81,78.93021537981744,12.0,26,75.49714872230945,0
TRAIN-4634,Texas-Portland,982,Fog,2825,75,74.97418757662302,20.0,14,72.36542059047372,0
TRAIN-4635,Denver-LA,1890,Fog,5808,83,90.1590080282211,15.0,18,,1
TRAIN-4636,Chicago-Seattle,1014,Fog,1993,43,44.99483192240659,11.0,18,69.28022486267139,0
TRAIN-4637,Texas-Portland,1094,Clear,4174,85,89.78610594314898,7.0,24,61.26337582542564,1
TRAIN-4638,Chicago-Seattle,530,Clear,4347,28,32.868052710984344,8.0,15,89.38678096015093,1
TRAIN-4639,Texas-Portland,1093,Rain,7437,52,66.80042647431388,20.0,15,60.21259540443349,1
TRAIN-4640,Chicago-Seattle,1498,Rain,4652,47,50.822168655845815,15.0,18,94.08157397884398,1
TRAIN-4641,Chicago-Seattle,1619,Fog,3342,48,54.451666094671936,5.0,25,68.5340104421015,1
TRAIN-4642,Denver-LA,1979,Fog,4578,84,98.24937125255404,19.0,28,,1
TRAIN-4643,Chicago-Seattle,845,Rain,4039,75,71.79991470506536,6.0,4,71.57151941482384,0
TRAIN-4644,Texas-Portland,1097,Snow,3607,72,79.36083393661441,6.0,25,94.75945341104996,1
TRAIN-4645,Texas-Portland,928,Rain,2226,62,66.55707981622412,2.0,17,75.26933310479947,1
TRAIN-4646,Texas-Portland,1583,Clear,2226,34,30.815150124781535,10.0,13,72.12104460499515,0
TRAIN-4647,Denver-LA,589,Fog,5280,78,84.65812383821597,13.0,13,97.99043102539676,1
TRAIN-4648,Chicago-Seattle,1469,Clear,4497,27,34.74846689527217,14.0,29,74.37018923821252,1
TRAIN-4649,Denver-LA,744,Fog,7455,85,97.63828160867034,,27,94.43235609306237,1
TRAIN-4650,Texas-Portland,763,Clear,6275,73,80.19924249045532,15.0,22,77.28393258592426,1
TRAIN-4651,Denver-LA,1852,Rain,3555,81,86.77350515255878,21.0,26,82.33347227423815,1
TRAIN-4652,Chicago-Seattle,1529,Clear,1475,46,44.21360858677047,2.0,22,64.06646389064343,0
TRAIN-4653,Texas-Portland,1140,Rain,2712,50,51.42918424798532,1.0,20,62.895832616371735,0
TRAIN-4654,Texas-Portland,1806,Snow,5629,38,51.272680764749566,19.0,19,64.03438105475618,1
TRAIN-4655,Chicago-Seattle,1319,Fog,1189,25,21.69877603235894,8.0,15,86.39134434559722,0
TRAIN-4656,Chicago-Seattle,875,Clear,6816,83,90.15010244250757,24.0,12,91.54799110515553,1
TRAIN-4657,Chicago-Seattle,890,Rain,7655,94,105.30767561301333,3.0,22,80.01052157548465,1
TRAIN-4658,Texas-Portland,553,Fog,3141,90,96.92240348254657,21.0,22,95.7397080077098,1
TRAIN-4659,Denver-LA,540,Clear,3804,67,61.286218414177995,21.0,6,79.45352209495256,0
TRAIN-4660,Denver-LA,1033,Rain,5703,71,77.23789846982463,20.0,13,90.80944135885561,1
TRAIN-4661,Chicago-Seattle,1589,Fog,3451,90,102.52117208087807,1.0,27,85.1675441870936,1
TRAIN-4662,Texas-Portland,1202,Rain,7527,59,70.65183147613132,17.0,1,87.58443328640877,1
TRAIN-4663,Texas-Portland,1540,Fog,4369,38,45.3047951624451,18.0,24,65.7304618769772,1
TRAIN-4664,Texas-Portland,1523,Snow,7529,57,68.8767787034286,2.0,27,92.55945428026132,1
TRAIN-4665,Denver-LA,571,Fog,2190,58,60.40214301756802,6.0,21,75.77589868102983,1
TRAIN-4666,Denver-LA,1708,Snow,4933,59,67.315299070399,14.0,28,98.43426293005433,1
TRAIN-4667,Texas-Portland,1092,Fog,4464,89,91.00898131223418,7.0,3,93.69216831129843,1
TRAIN-4668,Texas-Portland,1453,Fog,4125,86,89.24948762559322,,23,80.14570191249368,1
TRAIN-4669,Texas-Portland,1734,Fog,4807,47,52.08073590250728,20.0,13,98.56847494544917,1
TRAIN-4670,Denver-LA,1107,Snow,5622,85,96.92999797911898,7.0,1,69.75411973539053,1
TRAIN-4671,Denver-LA,1179,Snow,5051,83,96.21819091588564,14.0,14,93.91077425463189,1
TRAIN-4672,Texas-Portland,576,Clear,7462,70,77.28601817472531,16.0,9,74.39071548968455,1
TRAIN-4673,Denver-LA,1964,Clear,6359,24,29.87181114218749,8.0,27,97.0408519586785,1
TRAIN-4674,Texas-Portland,1977,Snow,2649,47,48.558015544535614,13.0,7,74.01455915162136,0
TRAIN-4675,Denver-LA,1880,Snow,4936,90,89.18486208457996,12.0,14,99.69982205941976,0
TRAIN-4676,Texas-Portland,1856,Rain,2921,36,36.28616043553487,22.0,21,93.35615807020405,0
TRAIN-4677,Denver-LA,932,Rain,5292,47,54.38492835891363,8.0,15,72.07629216620579,1
TRAIN-4678,Denver-LA,1873,Snow,6551,57,69.53907777888121,7.0,2,71.78734993790833,1
TRAIN-4679,Chicago-Seattle,1567,Snow,1521,72,81.7444621206964,10.0,26,90.8585865157483,1
TRAIN-4680,Texas-Portland,1959,Snow,3877,48,56.94876809296608,11.0,29,72.06770879754282,1
TRAIN-4681,Texas-Portland,1791,Snow,1067,70,74.1975671266785,6.0,24,60.67997120868285,1
TRAIN-4682,Chicago-Seattle,1225,Rain,7980,70,82.47469656672358,17.0,10,72.9728980143241,1
TRAIN-4683,Denver-LA,1206,Snow,2885,72,72.28427796180158,21.0,11,89.9732538370679,0
TRAIN-4684,Chicago-Seattle,1856,Rain,7813,69,80.61483331234105,6.0,3,88.17167368757838,1
TRAIN-4685,Chicago-Seattle,1937,Fog,4667,51,53.33985637140756,13.0,25,93.41422793145254,1
TRAIN-4686,Texas-Portland,960,Clear,6289,62,64.93334746329607,7.0,24,87.67571212186901,1
TRAIN-4687,Chicago-Seattle,1155,Fog,2708,43,43.990402619076576,18.0,1,80.53166288544193,0
TRAIN-4688,Denver-LA,1452,Clear,4588,24,27.583175168708763,9.0,16,60.151970840051014,1
TRAIN-4689,Texas-Portland,1186,Snow,1986,64,67.79102254903643,6.0,9,90.3256230225544,1
TRAIN-4690,Chicago-Seattle,1032,Snow,3507,42,41.49131423479895,9.0,19,95.65859404895576,0
TRAIN-4691,Denver-LA,641,Fog,1086,27,22.215419703519494,12.0,1,81.0049067137767,0
TRAIN-4692,Chicago-Seattle,967,Clear,1792,39,34.88298086577817,7.0,24,70.57545887050539,0
TRAIN-4693,Denver-LA,816,Fog,2127,76,73.28779383820961,2.0,4,,0
TRAIN-4694,Chicago-Seattle,1834,Snow,6651,87,99.10906205042669,5.0,3,90.71778350503166,1
TRAIN-4695,Texas-Portland,554,Rain,4281,46,50.38546374928581,23.0,13,84.32854896876071,1
TRAIN-4696,Texas-Portland,1512,Rain,6325,83,88.65523793168087,22.0,1,94.54322945192104,1
TRAIN-4697,Denver-LA,1561,Rain,5504,74,86.02254734228902,16.0,28,95.30676838847126,1
TRAIN-4698,Texas-Portland,1063,Clear,5897,92,101.7434922356357,8.0,27,90.16550063748878,1
TRAIN-4699,Denver-LA,622,Rain,1878,86,84.75062925357419,1.0,10,84.87515379150493,0
TRAIN-4700,Chicago-Seattle,621,Fog,3279,59,59.92381445854378,6.0,25,95.88978481939517,0
TRAIN-4701,Texas-Portland,1905,Clear,5238,34,37.95376488069489,3.0,22,93.31409293805345,1
TRAIN-4702,Denver-LA,735,Snow,5375,77,90.7040557260589,4.0,3,79.34124460817395,1
TRAIN-4703,Texas-Portland,877,Rain,6022,39,46.65053637559645,15.0,28,95.74019365099937,1
TRAIN-4704,Chicago-Seattle,1750,Snow,6737,47,53.226982677762045,17.0,11,63.17826815541088,1
TRAIN-4705,Denver-LA,1336,Snow,6451,53,62.588377107052466,11.0,28,86.1590092211803,1
TRAIN-4706,Texas-Portland,1805,Snow,3059,74,81.8484031154537,21.0,26,82.45670064978054,1
TRAIN-4707,Chicago-Seattle,1469,Fog,4239,57,61.63299091324322,15.0,21,80.29455928266978,1
TRAIN-4708,Texas-Portland,845,Fog,5312,50,56.754568466019435,24.0,15,60.517871220114245,1
TRAIN-4709,Chicago-Seattle,755,Clear,2010,24,17.79917616287501,17.0,18,,0
TRAIN-4710,Texas-Portland,1101,Snow,1815,30,30.854835675850932,9.0,13,76.60073281817141,0
TRAIN-4711,Texas-Portland,589,Clear,6215,53,56.65268739685547,12.0,18,77.56239678210596,1
TRAIN-4712,Denver-LA,1596,Rain,7090,61,66.4431565584721,16.0,8,,1
TRAIN-4713,Chicago-Seattle,1770,Snow,6542,48,58.23671985130412,,15,94.51581956327372,1
